time,aX,aY,aZ,gX,gY,gZ
0,8.992265625,0.5053125,7.6543359375,0.18310546875,-3.47900390625,-2.5634765625
0,8.992265625,0.5053125,7.6543359375,0.18310546875,-3.47900390625,-2.5634765625
20,9.267890625,0.4880859375,7.809375,0.06103515625,-3.60107421875,-2.44140625
20,9.267890625,0.4880859375,7.809375,0.06103515625,-3.60107421875,-2.44140625
30,9.072656250000001,0.333046875,7.5796875,0.1220703125,-3.5400390625,-2.5634765625
30,9.072656250000001,0.333046875,7.5796875,0.1220703125,-3.5400390625,-2.5634765625
40,8.9635546875,0.4995703125,7.608398437500001,0.42724609375,-3.35693359375,-2.62451171875
40,8.9635546875,0.4995703125,7.608398437500001,0.42724609375,-3.35693359375,-2.62451171875
50,8.923359375,0.4766015625,7.6658203125,0.48828125,-3.2958984375,-2.685546875
50,8.923359375,0.4766015625,7.6658203125,0.48828125,-3.2958984375,-2.685546875
60,8.98078125,0.46511718750000003,7.671562500000001,0.48828125,-3.23486328125,-2.8076171875
60,8.98078125,0.46511718750000003,7.671562500000001,0.48828125,-3.23486328125,-2.8076171875
70,8.9635546875,0.585703125,7.671562500000001,0.54931640625,-3.2958984375,-2.8076171875
70,8.9635546875,0.585703125,7.671562500000001,0.54931640625,-3.2958984375,-2.8076171875
80,8.9405859375,0.49382812500000006,7.7175,0.54931640625,-3.2958984375,-2.74658203125
80,8.9405859375,0.49382812500000006,7.7175,0.54931640625,-3.2958984375,-2.74658203125
90,8.946328125,0.4995703125,7.74046875,0.42724609375,-3.35693359375,-2.74658203125
90,8.946328125,0.4995703125,7.74046875,0.42724609375,-3.35693359375,-2.74658203125
100,8.93484375,0.539765625,7.751953125000001,0.42724609375,-3.41796875,-2.74658203125
100,8.93484375,0.539765625,7.751953125000001,0.42724609375,-3.41796875,-2.74658203125
110,8.946328125,0.4880859375,7.7347265625,0.3662109375,-3.5400390625,-2.74658203125
110,8.946328125,0.4880859375,7.7347265625,0.3662109375,-3.5400390625,-2.74658203125
120,8.9520703125,0.5569921875,7.64859375,0.42724609375,-3.47900390625,-2.74658203125
120,8.9520703125,0.5569921875,7.64859375,0.42724609375,-3.47900390625,-2.74658203125
130,9.02671875,0.6029296875000001,7.60265625,0.3662109375,-3.47900390625,-2.685546875
130,9.02671875,0.6029296875000001,7.60265625,0.3662109375,-3.47900390625,-2.685546875
140,9.0496875,0.585703125,7.614140625000001,0.30517578125,-3.35693359375,-2.5634765625
140,9.0496875,0.585703125,7.614140625000001,0.30517578125,-3.35693359375,-2.5634765625
150,8.854453125,0.5684765625,7.5624609375,0.1220703125,-3.2958984375,-2.50244140625
150,8.854453125,0.5684765625,7.5624609375,0.1220703125,-3.2958984375,-2.50244140625
